"target","ids","date","flag","user","text"
0,1468237660,"Tue Apr 07 00:28:25 PDT 2009","NO_QUERY","justine21","Whoh what a day... Now for the shut part... Hydraulics assignment time "
1,2062291488,"Sat Jun 06 22:49:38 PDT 2009","NO_QUERY","XxTianaxX","@pixieiggie thatss what you get for drinking "
1,2000994267,"Mon Jun 01 23:32:06 PDT 2009","NO_QUERY","MikhailAlbert","@red0217 check it on youtube.. "
1,2056824585,"Sat Jun 06 11:51:51 PDT 2009","NO_QUERY","LittleBitTwistd","@davynathan what?  not world peace?  no feeding the hungry?  selfish! *KIDDING* "
1,2052238674,"Sat Jun 06 00:04:54 PDT 2009","NO_QUERY","samboothey","I woke up to crystal castles. What's everyone doing today? "
1,1833312678,"Sun May 17 22:54:17 PDT 2009","NO_QUERY","KunalSheth","@aafreen lol ok... i didnt like it that much... try mixing orange n mango its Tangy  #ang"
1,2006484703,"Tue Jun 02 11:14:11 PDT 2009","NO_QUERY","adamspants","Wondering if Lily Allen is honest in her songwriting or just another shock factor artist. Great music though "
1,1981754064,"Sun May 31 09:49:24 PDT 2009","NO_QUERY","kweenpg","@ doctawojo I'm in everyone's dreams.  "
1,2190678266,"Tue Jun 16 03:25:06 PDT 2009","NO_QUERY","SandiMon","@endlessblush i'm going to go get more tissues....enjoy your movie, "
1,2068334593,"Sun Jun 07 13:54:26 PDT 2009","NO_QUERY","ddesalvo2","Outside in the AMAZING weather jamming out to Billy Joel "
1,1980942219,"Sun May 31 08:02:57 PDT 2009","NO_QUERY","paolomisa","@regineking yes yes yes  as long as you get a tan  jijiji jojojo jujuju"
0,2235735757,"Fri Jun 19 01:57:00 PDT 2009","NO_QUERY","_anna_xoxo_","i cant adopt coz im 2 young "
1,1551301285,"Sat Apr 18 08:41:27 PDT 2009","NO_QUERY","Tw33tingOwl","Testing ipod tweets "
0,2017057962,"Wed Jun 03 07:47:35 PDT 2009","NO_QUERY","zoraphina","@loislikesyou me too "
0,2193451289,"Tue Jun 16 08:28:37 PDT 2009","NO_QUERY","faiznurdavid","@fanafatin see, @misschimichanga tweet u to join us!! u really cant?  so if thurs, when &amp; where? "
1,2016176283,"Wed Jun 03 06:18:40 PDT 2009","NO_QUERY","niic_k","@babygirlparis - You are so stunning! i love you. "
0,2061742254,"Sat Jun 06 21:30:53 PDT 2009","NO_QUERY","josceola","@BeShayBe wish I could kicks it..  but I'm in NY with rich people! LoL"
1,1834366556,"Mon May 18 02:39:46 PDT 2009","NO_QUERY","AussieJassy","@enitsirhc_jonas i called in and voted and im ALSO voting online "
0,2185027675,"Mon Jun 15 16:46:34 PDT 2009","NO_QUERY","AlyssaRachelleW","i ate now im cleaning my room yay "
0,1793470022,"Thu May 14 02:49:08 PDT 2009","NO_QUERY","oPHo","I just want my Palm Pre. "
1,2174997662,"Sun Jun 14 23:49:45 PDT 2009","NO_QUERY","itsximei","@everymac: thank you for that. "
1,2190125896,"Tue Jun 16 01:50:32 PDT 2009","NO_QUERY","JadeLee_","Watchin TV  x"
0,2251352624,"Sat Jun 20 03:13:35 PDT 2009","NO_QUERY","Aloft_Incumbent","#Nadal must miss this #WIMBLEDON  http://bit.ly/wUq5r  &quot;I tried everything&quot;"
1,2179033647,"Mon Jun 15 08:33:04 PDT 2009","NO_QUERY","LucyMcFly","@poynterlubz i should be head girl because i woudl get @mcflymusic and @reemerband to play live at the prom "
0,2223277685,"Thu Jun 18 08:04:28 PDT 2009","NO_QUERY","_Nicoleeey","I miss you @jillbanana! "
0,2223238889,"Thu Jun 18 08:01:33 PDT 2009","NO_QUERY","MeganKn","Just got an email from taylor swift, wembley arena fearless show  wish i could go!!"
1,2062659024,"Sat Jun 06 23:53:49 PDT 2009","NO_QUERY","tareq_cse","i always had problems when creating pyramid's with C. Need to take care about it "
1,2063669561,"Sun Jun 07 03:36:22 PDT 2009","NO_QUERY","MamaNicNac","I hate bein the only one not sleepin, always up till 4am. But the quiet IS rather nice &amp; an otherwise rare occurance so, its alright! "
1,2071709247,"Sun Jun 07 19:48:27 PDT 2009","NO_QUERY","bruwmac","@pbadstibner aw, heck, I'm bugging 1130 others besides you, my friend! Though that could + or - at any moment "
1,1990362922,"Mon Jun 01 04:39:47 PDT 2009","NO_QUERY","hyperjetrod","@Firecracker16 they where called the flowers in OZ before tour USA "
1,1980759785,"Sun May 31 07:36:09 PDT 2009","NO_QUERY","nicoleks687","I have a graduation party &amp; confirmation party 2 go 2 this afternoon.  Busy day w/ lots of eating.  Lovely...will just work out tom! "
0,2178905206,"Mon Jun 15 08:22:20 PDT 2009","NO_QUERY","Hatterasgirl89","work 12-9   still waiting to here what i'm planning to do next fall"
0,1972138292,"Sat May 30 08:38:19 PDT 2009","NO_QUERY","willwrite4food","Wish I didn't have to leave Sadie at home "
1,2049950925,"Fri Jun 05 17:47:38 PDT 2009","NO_QUERY","paulfrankrizzo","@KimSozzi that's awesome Kim, I love ur music "
0,2219345473,"Thu Jun 18 00:19:48 PDT 2009","NO_QUERY","idaSF","@Bakari45 it finally completed after a couple hours of the thing backing up. haven't synced app upgrades yet, but i see plenty to take "
1,1694532238,"Mon May 04 03:03:03 PDT 2009","NO_QUERY","rebecca878","shop then work time  see yas laterz x"
1,2190629841,"Tue Jun 16 03:16:47 PDT 2009","NO_QUERY","sjerliveclare","ooh. The Daily Growl. that's new to me. "
1,1932512832,"Tue May 26 21:37:12 PDT 2009","NO_QUERY","andrewbors","@jakubandrew I Am The Dream; You Are The Dreamer... self titled EP. YDG?!?!  haha"
0,2252902658,"Sat Jun 20 07:12:59 PDT 2009","NO_QUERY","CharlieBanister","is totally annoyed,,,having an argument with her best friend  she says i cause the arguments and i love being centre of attention"
0,2258004175,"Sat Jun 20 15:14:17 PDT 2009","NO_QUERY","fictillius","Under the Eiffel Tower at midnight with no one to kiss "
0,2197233328,"Tue Jun 16 13:31:02 PDT 2009","NO_QUERY","callieannamae","\I am for sure going to my dads tonight. Moms going nuts on me and my brother. "
0,1980141194,"Sun May 31 05:49:45 PDT 2009","NO_QUERY","suden","@patsymoore I was probably eating a lean cuisine!  "
0,1967549091,"Fri May 29 19:47:06 PDT 2009","NO_QUERY","spaceboy_","feels ugly  i look like a man, a really ugly man"
0,1688854748,"Sun May 03 12:04:21 PDT 2009","NO_QUERY","cobatha","@keeponrunning Sorty to hear the race was such a letdown! "
1,1999994355,"Mon Jun 01 21:12:18 PDT 2009","NO_QUERY","InternQueen","@onlinetech @lucialiang @chrisjguerra Need an intern ? Email me internqueen@quarterlife.com and put Find Interns in the subject "
1,2051626326,"Fri Jun 05 22:26:12 PDT 2009","NO_QUERY","chloegonzales","is already in bed  Night."
0,2323661490,"Thu Jun 25 01:10:19 PDT 2009","NO_QUERY","vilia","if only I don't need to fix my selphy photo printer...what a jam "
1,1970552268,"Sat May 30 04:19:28 PDT 2009","NO_QUERY","traumaticpoison","Party tonight! --&gt; Pfingstfest.. and tomorrow night to "
0,1835949174,"Mon May 18 07:04:35 PDT 2009","NO_QUERY","tasyasampurno","nguk nguk mukiiiii~ I can't study tho the paper's in front of me "
1,1834017039,"Mon May 18 01:18:33 PDT 2009","NO_QUERY","lonelycoo","@floppyarms Why don't I you mean.. Yeah, only just thought of that, always forget! "
1,2184089233,"Mon Jun 15 15:24:23 PDT 2009","NO_QUERY","starsnbubbles","Dude! .  . . . . . . I don't know. "
1,2065199204,"Sun Jun 07 08:06:21 PDT 2009","NO_QUERY","jenny050085","@EMBlair Me too!! I like milk, juice &amp; water!! "
0,1981781160,"Sun May 31 09:52:45 PDT 2009","NO_QUERY","stephenseattle","I still feel even with my heart on the floor. I dont want to keep on going  fml"
0,2254960610,"Sat Jun 20 10:32:54 PDT 2009","NO_QUERY","softeyes","i forgot Pride was today. i want to go. but not alone. "
0,1685700822,"Sun May 03 01:38:04 PDT 2009","NO_QUERY","snookyonline","tried to get entered into geofollow three times now, no luck  any idea why?"
1,2174737874,"Sun Jun 14 23:12:03 PDT 2009","NO_QUERY","mrs_pemberton","@Tquan Now it's #17! Kudos! "
1,2001352053,"Tue Jun 02 00:36:16 PDT 2009","NO_QUERY","ohhotdangg","@mindywhite omg I love coldplay they are so amazing  as are you love your music"
0,1826950732,"Sun May 17 09:40:11 PDT 2009","NO_QUERY","woahitsmarielle","i don't think this cold is ever gunna go away "
1,1691269244,"Sun May 03 17:29:03 PDT 2009","NO_QUERY","TxPrincess31","@BuellaMarie I'm so glad to see things are going well for you! I hope everything works out with the house  How exciting! Hugs!"
0,2263669005,"Sun Jun 21 01:27:56 PDT 2009","NO_QUERY","TiffanyDow","@ChantalMatar can't tel if smells - I'm sick  no pain. Started swelling tonight. Just mild. No pain - she eats etc."
1,1753955977,"Sun May 10 04:18:18 PDT 2009","NO_QUERY","Rishi","I love Fishes, not for food stupid, but for my aquariums. "
1,1963352852,"Fri May 29 12:35:40 PDT 2009","NO_QUERY","officialtonid","whoo!! today was the last day of school!!! out for summer break "
0,2286765283,"Mon Jun 22 16:53:43 PDT 2009","NO_QUERY","AmyB_","@carolinaxb i know this is devistating "
1,1833851704,"Mon May 18 00:41:10 PDT 2009","NO_QUERY","endlessblush","@MaryanneOliver i lived there 10 years ago (and I'm still homesick for it) so wasn't sure.    and what?  "
1,1795087055,"Thu May 14 07:08:04 PDT 2009","NO_QUERY","gottaluvme_010","im sittin here tryin to figure out what to write on this thing! "
1,1824285957,"Sun May 17 00:44:56 PDT 2009","NO_QUERY","Juely88","Just woke up in the niddle of the night with music on my mind! I gotta put it work if I'm gonna make it in this industry!  MusiiQueen"
1,1693997524,"Mon May 04 00:37:38 PDT 2009","NO_QUERY","iloveFeme","@Nadiney I went for the sweetheart.. Well see how things turn out.. "
0,1973511943,"Sat May 30 11:17:36 PDT 2009","NO_QUERY","Lena_DISTRACTIA","@gomeztheband No VEGAS?????? "
0,1558111178,"Sun Apr 19 07:18:08 PDT 2009","NO_QUERY","ZhuJiao","Sch going to start soon.. Super SIANZ!!!!!!!!!! "
1,2063935126,"Sun Jun 07 04:38:37 PDT 2009","NO_QUERY","KevinBetch","@dark_jayy fuck you shes not . @Tori_Amelia Hey tori "
1,1551554406,"Sat Apr 18 09:21:46 PDT 2009","NO_QUERY","bigsby_b","Welp, my sis was supposed to call me this morning so I could drive 45 mins to Louisiana to pick up her dog. She didn't!  "
0,1792785657,"Thu May 14 00:14:19 PDT 2009","NO_QUERY","girljordyn","@Sarahbear9789 Ahhh I should. I should I should. But I can't save ANY right now since I only work 4hrs a week. "
1,1997618576,"Mon Jun 01 17:09:51 PDT 2009","NO_QUERY","glamourcow","Essie, you're way too fabulous for this... Pls. Fix asap! "
1,2002306827,"Tue Jun 02 03:49:28 PDT 2009","NO_QUERY","perriross","@lolo_rox_baby Have a nice day lovely "
1,2056262419,"Sat Jun 06 10:49:28 PDT 2009","NO_QUERY","SoloLisa","@ohladye Have a great flight. "
0,2328357060,"Thu Jun 25 09:29:00 PDT 2009","NO_QUERY","helene1026","@yobeeone ,   I am so curious if the marrow from Abby is taking, slow is good thing bec on road to recovery"
0,2232081655,"Thu Jun 18 19:25:34 PDT 2009","NO_QUERY","lisatrice","so my own sidekick just hurt my heart!!!!!! there is no hope for me having a hero that will keep my heart happy "
0,1795170992,"Thu May 14 07:17:25 PDT 2009","NO_QUERY","putrinadia","headache "
1,2176864492,"Mon Jun 15 04:56:09 PDT 2009","NO_QUERY","Chi_twnzfinest","I guess the only way 2 cure my FTM fix, is 2 play them on my mp3. mahasha "
1,1685554451,"Sun May 03 00:55:27 PDT 2009","NO_QUERY","juliadrab","is loving the new Jonas show &lt;3 ITS A COLANDER! Kristi &amp; I are finally going to bed  Night!"
1,1976932450,"Sat May 30 19:36:45 PDT 2009","NO_QUERY","TBrender","@Dannapants you know you want some "
0,1990759271,"Mon Jun 01 05:40:36 PDT 2009","NO_QUERY","coconut111","I feel so bad for the people on the air france flight that &quot;dissapeared&quot; this morning over the Atlantic "
0,2207814238,"Wed Jun 17 08:25:04 PDT 2009","NO_QUERY","Taysullivan93","Oh great,I have a photoshoot coming up soon...and now I have a face full of zits!!!  This sucks !!!"
1,1974267370,"Sat May 30 12:46:46 PDT 2009","NO_QUERY","carlkierman","susan, shaheen and diversity are my faves "
0,1759844283,"Sun May 10 20:05:15 PDT 2009","NO_QUERY","Ms_Nicholson","Been sleeping all day...going back to sleep now "
0,2182732617,"Mon Jun 15 13:33:46 PDT 2009","NO_QUERY","inebriation","@doctormurphy PLEASE! I fucking miss you   "
0,1975963300,"Sat May 30 16:17:07 PDT 2009","NO_QUERY","kAiMiiiii","@heatherreette sucks u gotta work 2nite.  Yep kinda odd between those 2. U know who I'm talkin about. Witnessed it last night. Weirrrd..."
0,1825123106,"Sun May 17 04:26:51 PDT 2009","NO_QUERY","lost_dog","@cbusmom I am lost. Please help me find a good home. "
1,1978174337,"Sat May 30 22:37:41 PDT 2009","NO_QUERY","th4tpytdomo","check my myspace Out.... www.myspace.com/domothadiva "
0,2000878259,"Mon Jun 01 23:12:20 PDT 2009","NO_QUERY","moonjhm","I don't know any Spanish. It's ridiculous "
1,2054501348,"Sat Jun 06 07:29:32 PDT 2009","NO_QUERY","Talk2jNYCe","@jawar i enjoy is all the time! who cares if most of ur followers dont like it! theres alway 1 person u help  &amp; thats well worth it.. "
1,1687973541,"Sun May 03 10:02:25 PDT 2009","NO_QUERY","bradrubio","so far a good morning, ice cream social after church, got to talk to some of the church family. i passed on ice cream &amp; drank some coffee "
1,1574088372,"Tue Apr 21 04:11:56 PDT 2009","NO_QUERY","azariaaastar","in ICT resiting friends  x x"
1,1983343945,"Sun May 31 12:58:44 PDT 2009","NO_QUERY","livelovelaugh01","@JMacOnline u and ashley tisdale should go out  u 2 would make a cute couple"
1,1985001821,"Sun May 31 16:13:53 PDT 2009","NO_QUERY","L_Twin","@M0t0rBreath Food is rarely any good on the flights... but will remedy that now in LA. The guys keep screaming for beer and burritos! "
1,2016897593,"Wed Jun 03 07:32:11 PDT 2009","NO_QUERY","houzemuzic666","Russkaja rocks everyone who has seen the Traktor knows what i mean  : http://bit.ly/16wvUM"
1,1755608934,"Sun May 10 09:34:29 PDT 2009","NO_QUERY","_hysteria_","happy moms day "
1,1980616000,"Sun May 31 07:13:40 PDT 2009","NO_QUERY","rshox","Listening to: Kanye West - Paranoid. ? - Great Song "
1,1974959592,"Sat May 30 14:09:19 PDT 2009","NO_QUERY","nvade","@nafisbelmont udah nonton kok  one of the best movie i've ever watched "
0,2177460703,"Mon Jun 15 06:08:45 PDT 2009","NO_QUERY","Synu","How's it goin? Already at work "
1,2065150544,"Sun Jun 07 08:00:15 PDT 2009","NO_QUERY","sannadyker","@hellojenuine there is, wooo, that's clever that is "
1,1967025128,"Fri May 29 18:50:13 PDT 2009","NO_QUERY","AllyMaureen","It's the first night out with Eric Em and Jeff...bring it  happy Friday everyone!!"
0,2000859112,"Mon Jun 01 23:09:15 PDT 2009","NO_QUERY","laurendove","I'm sleepy...but I don't want to go to sleep yet "
0,1557777858,"Sun Apr 19 05:57:36 PDT 2009","NO_QUERY","Michtwits","Girls are going to the Rays game...I'm going to work "
1,1678464542,"Sat May 02 06:47:35 PDT 2009","NO_QUERY","woosang","@orangetim squee! "
1,2007242588,"Tue Jun 02 12:21:30 PDT 2009","NO_QUERY","laetitou95","i like twitter !! it's great ! well , i have nothing to say that's why i'm sayin that "
1,2054981286,"Sat Jun 06 08:28:08 PDT 2009","NO_QUERY","roves","up early on a saturday for once.  going to sonoma!  any favorite wineries? "
1,2185872482,"Mon Jun 15 18:01:44 PDT 2009","NO_QUERY","JustBella","@Marty451 Sooner then we think... I think "
0,1994870091,"Mon Jun 01 12:35:14 PDT 2009","NO_QUERY","mdemanatee","Back to yearbook. Family's gone "
1,2189970145,"Tue Jun 16 01:24:09 PDT 2009","NO_QUERY","Petalice","@bigWAVEdude Well, hello there bigwavedude!  How are YOU! "
1,1958074964,"Fri May 29 02:34:29 PDT 2009","NO_QUERY","amys_bus_ticket","@Cynnergies  i relented and got 'the deck' ...now i need the  under the table tipsNtricks to do more than groups "
1,2071306390,"Sun Jun 07 19:10:47 PDT 2009","NO_QUERY","gtwl","watching 30Rock "
1,1825390967,"Sun May 17 05:31:34 PDT 2009","NO_QUERY","terrywfchong85","every morning heard his little voice. He is asking him to wake up. How sweet it is. "
0,2058155894,"Sat Jun 06 14:22:37 PDT 2009","NO_QUERY","sole_nikita","i´m bored!! i don´t know what to do !!  "
1,1993773640,"Mon Jun 01 10:54:37 PDT 2009","NO_QUERY","Karen230683","@mories23 run my way with more wine pleaaaaaaase "
1,2187159449,"Mon Jun 15 19:52:38 PDT 2009","NO_QUERY","znmeb","@KimSherrell Well ... I'm certainly better than the *uncertain* ones. "
1,1686235514,"Sun May 03 04:28:26 PDT 2009","NO_QUERY","tigrous4ever","Just got back from cousins house, had an awesome time. Full on neardathon "
0,1969397096,"Fri May 29 23:54:37 PDT 2009","NO_QUERY","0nati0","good mornin..its a rainy day "
1,1835355843,"Mon May 18 05:48:03 PDT 2009","NO_QUERY","RockStyle94","Yesterday my Confirmation was funny "
1,1995529172,"Mon Jun 01 13:38:12 PDT 2009","NO_QUERY","pearlgrace","@wysiwygjt  i've never had such a warm welcome! thanks, Jen! i just need to figure out this twitter. hugs! xoxoxo!!!"
0,1685100427,"Sat May 02 23:03:55 PDT 2009","NO_QUERY","peachonice","@majorlyposh i miss you too! One week til the last chim night for a while "
1,2183772745,"Mon Jun 15 14:58:00 PDT 2009","NO_QUERY","selearie","Going to make fun of ugly puppies  with brittany later "
0,2058103355,"Sat Jun 06 14:16:19 PDT 2009","NO_QUERY","janeybelle15","@jo_whit im ok thanks lovely just been a bit down!  So what you been up too?"
1,2055026759,"Sat Jun 06 08:33:25 PDT 2009","NO_QUERY","hamiltonbarber","@tiffanyzajas duuuuuude acrophobia might be the best ride there. all kinds of fun "
0,2043959624,"Fri Jun 05 08:39:58 PDT 2009","NO_QUERY","KeisheraOnline","I've got a serious problem. All bubble wrap beware! Once I see it I got to pop it, its like my goal in life I swear. I can't stop "
1,2051831163,"Fri Jun 05 22:55:12 PDT 2009","NO_QUERY","myfriendamy","@awaitinserenity ah fair enough.   I  was reading at work the other day and started sobbing.  sigh."
0,1880559574,"Fri May 22 01:40:35 PDT 2009","NO_QUERY","kublakai","@heychelsea and sweaty and absolutely disgusting "
1,1969891563,"Sat May 30 01:37:20 PDT 2009","NO_QUERY","margerine","buzzin off margaritas. "
0,2213192243,"Wed Jun 17 15:03:05 PDT 2009","NO_QUERY","TatsuPL","iPhone OS 3.0 on board  no video recording for me "
1,1833588814,"Sun May 17 23:46:44 PDT 2009","NO_QUERY","gemmalequesne","arg. school last week before half term though! "
1,1969907293,"Sat May 30 01:41:03 PDT 2009","NO_QUERY","CRschilliger","@AnimePeggy traded one for a car over a year ago and my sister has been using it, once she moves in with us it'd be best if she has wifi "
1,2014112750,"Wed Jun 03 00:29:58 PDT 2009","NO_QUERY","animalria","is so happy for rain "
1,2176243225,"Mon Jun 15 03:19:43 PDT 2009","NO_QUERY","AdushQa","@MichelleKubes Hey Michelle You are at home ? "
0,1932658858,"Tue May 26 21:55:59 PDT 2009","NO_QUERY","sillylittleduck","My grandma just got admitted to the hospital. "
0,2220647287,"Thu Jun 18 03:37:16 PDT 2009","NO_QUERY","pauljcripps","the joys of smartphones: just noticed urgent work emails and responded... back to the housework  @tag will get onto openlayers/data asap!"
1,2050582074,"Fri Jun 05 18:55:52 PDT 2009","NO_QUERY","DiscoScottie","Happy 200th Tweet! Celebrating with Kathleen, we're eating Subyway in bed with Ramirez. "
0,2184896730,"Mon Jun 15 16:34:52 PDT 2009","NO_QUERY","idazombiie","slowly going back to my old habits "
1,1970716505,"Sat May 30 04:57:37 PDT 2009","NO_QUERY","afparungao","@partyharderman wow mikky you went to pfw? nice! "
1,2053592248,"Sat Jun 06 05:05:01 PDT 2009","NO_QUERY","la_conqui5ta","*day* I hate mispelling words. Lol!! Videos over now, time for bed. Got a lot of stuff to take care of tomorrow. Bday presents!!! Night "
0,1974556852,"Sat May 30 13:22:30 PDT 2009","NO_QUERY","MakeupLoveer","http://bit.ly/CwWbz  look at the last comment  my day = ruined"
0,2256668344,"Sat Jun 20 13:07:25 PDT 2009","NO_QUERY","carlatowns","Completing our last day of camping at north myrtle beach-it has been a great vacation, sad to see it end "
1,2179776399,"Mon Jun 15 09:34:05 PDT 2009","NO_QUERY","ajtwidiaries","robert pattinson on the set of remember me, filming starts today "
0,2234966568,"Fri Jun 19 00:07:52 PDT 2009","NO_QUERY","sunnynats","@ShortlistMag missed yesterdays shortlist - rubbish  x"
1,1822648712,"Sat May 16 20:03:53 PDT 2009","NO_QUERY","StinaStevenson","Is excited to go to bed, sleep in, and watch snl in the morning "
0,2325489500,"Thu Jun 25 05:32:43 PDT 2009","NO_QUERY","catnight","@bdeaton Ugg I hope you feel better and yeah.. I was a work in since they were full up and between the doc and pharmacy it took 4 hours. "
0,2215150770,"Wed Jun 17 17:44:47 PDT 2009","NO_QUERY","FabDesigner","@HardeepG Summerlicious sound delicious. Sadly I don't think I will be in Toronto this summer. Heard great things about it. "
1,2014557860,"Wed Jun 03 01:56:06 PDT 2009","NO_QUERY","philsherry","@PHPsycho Your ears must be burning "
0,2247467566,"Fri Jun 19 19:08:30 PDT 2009","NO_QUERY","stacerwaser","ahhhhh left my phone @ home on the dining room table! Won't be leaving the beach until monday morning...so lost, so sad  need phone back!!"
1,1983812828,"Sun May 31 13:53:08 PDT 2009","NO_QUERY","necol66","Follow this lovely person @LostMarilyn "
1,2185311045,"Mon Jun 15 17:11:35 PDT 2009","NO_QUERY","MMadisonMorgan","@criss_angel levitate THIS. "
1,1557388509,"Sun Apr 19 03:48:38 PDT 2009","NO_QUERY","CASizemore","@VividMuse As the loving care giver of 2 Golden Retrivers, I understand, and can tell you that they do calm down. Eventually. "
1,1695442416,"Mon May 04 06:08:52 PDT 2009","NO_QUERY","CherylMcMinorrr","were you born in a barn? would you like some hay? 8-)(8) youtube the mother song "
1,2190847676,"Tue Jun 16 03:53:31 PDT 2009","NO_QUERY","Stefni127","@dontforgetchaos Hey hey, morning  or day, or evening choose ;) how r u, sweetie ?"
0,1754994170,"Sun May 10 07:58:29 PDT 2009","NO_QUERY","Skyei","Sitting out on the front steps with my iPod and writing. This weather reminds me of mountain climbing...i miss it "
0,2220976564,"Thu Jun 18 04:25:23 PDT 2009","NO_QUERY","Ben","@alexgorbachev crap... that's bad luck "
1,1965545962,"Fri May 29 16:06:37 PDT 2009","NO_QUERY","lancespeelmon","Say hello to the Warn 9500 lb winch with remote.   http://yfrog.com/12l8jj"
0,2007966120,"Tue Jun 02 13:25:11 PDT 2009","NO_QUERY","LeonieWatson","@gezlemon Will you be posting on #Aegis? Expert user workshop last week was interesting, but I couldn't make events this week "
0,1970455314,"Sat May 30 03:56:18 PDT 2009","NO_QUERY","jamesgoley","i hate being irish and having plae skin that burns in the sun "
1,2059478353,"Sat Jun 06 17:00:57 PDT 2009","NO_QUERY","heyitshope","http://bit.ly/5Gjrt  &lt;&lt; Please watch this and tell your friends "
0,1991681716,"Mon Jun 01 07:28:40 PDT 2009","NO_QUERY","relysh","@veneretio &gt;&gt; aww  were people calling out health on all the parts? we found that helps phase 4 a lot."
1,1979639979,"Sun May 31 03:54:35 PDT 2009","NO_QUERY","dajoko","@HartAustralia Thanks for that "
1,1979863930,"Sun May 31 04:48:47 PDT 2009","NO_QUERY","sugardazzle","@kimbumsoo I really love the series boys before flowers. Keep up the good work! More powers. "
1,1956899432,"Thu May 28 22:58:51 PDT 2009","NO_QUERY","jessieekim","@SohoNews10012 if only I was in NY! if you or ppl you know end up going, pleaasee tell me how awesome it was "
1,1970738737,"Sat May 30 05:02:15 PDT 2009","NO_QUERY","crazy_moon","@yygallvox The guy talking to Honma is Honma from Season 1 "
0,2058669332,"Sat Jun 06 15:23:52 PDT 2009","NO_QUERY","uakidsdad","Emergency Rooms suck. Once you have ever experienced the OUTSTANDING svc @ Johns Hopkins no place else compares. Obviously not there now. "
1,1980408777,"Sun May 31 06:39:31 PDT 2009","NO_QUERY","DarkPiano","On my way to church but feeling devilish!  Wondering what Aerosmith tune I can do for the Prelude :p"
1,2049857602,"Fri Jun 05 17:37:32 PDT 2009","NO_QUERY","BisForBecca","@hartluck lookin at tht tweet reminds me of those tweets u sent a while bak lol &lt;3 hav a gd show "
0,2263964078,"Sun Jun 21 02:20:47 PDT 2009","NO_QUERY","edham_arief","after a week of #iranelection, msm #malaysia still lack of coverage, hardliners Islamic opposition says nothing in their online news page "
1,1827952311,"Sun May 17 11:47:15 PDT 2009","NO_QUERY","loriannl","butterflies when the phone rings - idiot girl "
0,2266391886,"Sun Jun 21 08:25:39 PDT 2009","NO_QUERY","mallorygillikin","@DanielleBrit haha I know right... At least you made bank! I kept waiting for that wedding party to come back  never did"
0,1558067636,"Sun Apr 19 07:08:44 PDT 2009","NO_QUERY","princess_leia","@PeterCrouch been trying to get your autograph for my son's birthday but portsmouth fc keep ignoring my emails "
1,1833999293,"Mon May 18 01:14:29 PDT 2009","NO_QUERY","Stiltification","Just your smile makes my night. "
1,2065283891,"Sun Jun 07 08:16:36 PDT 2009","NO_QUERY","mayathemonkey","I know that I use the word awesome WAY more than any other word in the dictionary...but today was AWESOME. "
1,2018419278,"Wed Jun 03 09:56:19 PDT 2009","NO_QUERY","kelseylife","just threw away all my english stuff! feels soooo good!! "
0,2000135671,"Mon Jun 01 21:29:01 PDT 2009","NO_QUERY","BrittanyBuffy","starting work tomorrow. fun summer is over "
0,1693845000,"Mon May 04 00:00:24 PDT 2009","NO_QUERY","MadCultured","cant update 2nite yall, gotta call my bf since he'll prob have good advice about who my real followrs r "
1,1996692154,"Mon Jun 01 15:31:16 PDT 2009","NO_QUERY","Aurianna","@ebassman @CrunchyK You guys are awesome - thanks for the pics "
0,2255229052,"Sat Jun 20 10:57:11 PDT 2009","NO_QUERY","spiderlynz","@smoosh_me I wanna go to the pub!!!!!!! "
1,1751431352,"Sat May 09 19:26:05 PDT 2009","NO_QUERY","EmilyyyG","@cassfern yes. and it was REALLY good. even though i am not into sci fi i loved it. &amp; haha, i know. "
1,1677347417,"Sat May 02 01:36:44 PDT 2009","NO_QUERY","_Lenchen_","@jhillstephens 10.36 in Germany "
1,2177481878,"Mon Jun 15 06:10:59 PDT 2009","NO_QUERY","One_StepCloser","been hated on is tough work  night all @bradiewebbstack SLEEP TIGHT! "
1,2052292616,"Sat Jun 06 00:14:54 PDT 2009","NO_QUERY","poteresant","@Jessicaveronica wow. the #jessicaveronica is already on the trending topics.  [from the Philippines]."
0,2032569143,"Thu Jun 04 11:26:53 PDT 2009","NO_QUERY","djchuang","@kirstenwright oh. burst. my. bubble. bummed. now. "
1,1990588891,"Mon Jun 01 05:15:43 PDT 2009","NO_QUERY","wjb17","going back to the Philippines tomorrow.... "
1,1760113354,"Sun May 10 20:41:58 PDT 2009","NO_QUERY","chinoeatsworld","started playing Resto City yesterday  http://plurk.com/p/t0pnv"
1,1986965008,"Sun May 31 19:35:06 PDT 2009","NO_QUERY","kaiti0405","@shortie13 I like it  I want the stay fresh one with the astronaut"
1,1825010163,"Sun May 17 03:56:46 PDT 2009","NO_QUERY","ohmymae","Off to the dining table, finally, the dinner was served! I'll be right backk. "
0,2012552114,"Tue Jun 02 20:51:28 PDT 2009","NO_QUERY","marygowens","@DonnieWahlberg my sister @jennwest630 is your biggest fan and we had tickets to see you in ATL on the 28th. She cannot go to the 4th "
1,2187042789,"Mon Jun 15 19:42:22 PDT 2009","NO_QUERY","music4thesoul","Just thinking how cool it is to have a bf like mine!  I'm the luckiest! "
